Geneid	F9C3	F9C4	F9D1	F9D3	F9D4
FBgn0031603	378	440	370	426	401
FBgn0027609	750	790	808	975	657
FBgn0031604	1644	1546	1638	1772	1458
FBgn0025684	988	927	1147	1446	941
FBgn0031606	993	785	1143	1366	798
FBgn0031607	697	734	695	690	643
FBgn0040705	1052	1066	831	668	1109
FBgn0019982	2045	2404	2411	2202	2236
FBgn0261606	75830	87064	71701	77731	72890
FBgn0065053	23	34	32	24	26
FBgn0053002	878	943	938	965	896
FBgn0031608	407	331	499	590	327
FBgn0031609	545	573	641	779	614
FBgn0031610	358	350	381	499	303
FBgn0031611	699	635	702	743	675
FBgn0011603	1786	1942	2007	1691	1953
FBgn0053196	2197	1332	2337	1934	2106
FBgn0031613	4	9	3	1	4
FBgn0263869	1	1	1	0	2
FBgn0265820	0	2	0	0	0
FBgn0267008	0	0	0	0	0
FBgn0031619	0	1	1	1	0
FBgn0000227	34	0	61	21	0
FBgn0031621	37	1	65	35	2
FBgn0031622	3	8	4	2	3
FBgn0085380	315	193	238	221	280
FBgn0031623	14	11	2	6	3
FBgn0031626	53	68	0	0	1
FBgn0031627	390	292	421	378	404
FBgn0031628	191	205	173	172	193
FBgn0031629	1667	2217	2283	1862	1714
FBgn0266835	0	0	1	0	0
FBgn0031630	255	283	288	224	267
FBgn0031631	211	185	255	274	175
FBgn0263577	0	0	0	0	0
FBgn0031632	3533	2398	3254	2673	3289
FBgn0031633	1456	1580	1601	1786	1568
FBgn0263575	0	0	0	0	0
FBgn0031634	122	94	101	129	121
FBgn0031635	1896	1567	1734	1669	1656
FBgn0031636	857	791	528	428	522
FBgn0031637	4546	3816	4391	4005	4048
FBgn0031638	555	608	642	791	549
FBgn0031639	867	1076	936	1025	792
FBgn0031640	1083	1128	1233	1340	1103
FBgn0051660	390	192	320	279	384
FBgn0000286	2090	1449	2064	1895	1807
FBgn0031643	2001	1852	2092	2268	2065
FBgn0267280	1	1	7	6	13
FBgn0031645	4264	3795	6038	5450	5545
FBgn0031646	78	112	124	109	123
FBgn0041150	5062	4772	5668	5872	4694
FBgn0031649	384	330	329	283	318
FBgn0003372	10	1	15	11	13
FBgn0031650	10	10	16	14	14
FBgn0031651	1425	1601	1454	1484	1456
FBgn0015000	1506	1532	1685	1683	1454
FBgn0031652	377	385	402	388	397
FBgn0031653	21084	21098	9525	8781	7313
FBgn0031654	632	1242	598	509	416
FBgn0020906	1586	2564	1431	1255	1111
FBgn0031655	769	782	968	1226	719
FBgn0264372	10	7	7	7	5
FBgn0083961	665	757	656	762	681
FBgn0015834	12233	14200	13159	14277	11894
FBgn0262467	1379	1696	1550	1799	1420
FBgn0031657	932	1097	912	942	846
FBgn0010607	799	856	947	1133	845
FBgn0031659	1384	1437	1549	1722	1313
FBgn0031660	2519	2963	2540	2480	2424
FBgn0031661	1164	1255	1335	1552	1326
FBgn0031662	1247	1472	1438	1574	1350
FBgn0031663	1092	1366	1167	1086	1017
FBgn0031664	974	1144	1084	1357	874
FBgn0083962	3176	1831	3433	3355	2985
FBgn0053113	15169	13744	12194	11784	10712
FBgn0031668	0	0	0	0	0
FBgn0265968	0	0	0	0	0
FBgn0031670	2252	2552	2367	2662	2211
FBgn0016075	11728	10431	12598	9360	10322
FBgn0000299	16565	14049	17539	13118	15022
FBgn0260451	0	0	0	0	0
FBgn0260470	0	0	0	0	0
FBgn0031673	1460	1455	1608	1747	1392
FBgn0264742	0	0	0	0	0
FBgn0264743	0	0	0	0	0
FBgn0053995	0	0	0	0	0
FBgn0031675	147	137	130	124	126
FBgn0022023	13199	14027	12893	13250	13022
FBgn0031676	723	820	772	956	678
FBgn0031677	956	1129	1094	1523	855
FBgn0014857	3365	4209	3748	4002	3444
FBgn0031678	432	416	455	587	418
FBgn0028694	4618	5280	4818	5787	4161
FBgn0266829	4	7	5	5	7
FBgn0028572	1480	1250	1323	1214	1375
FBgn0264368	2	2	1	0	2
FBgn0262213	0	0	0	0	0
FBgn0266843	2	1	0	1	0
FBgn0261608	28607	35472	26968	27391	24966
FBgn0031681	3195	2500	3164	3017	2680
FBgn0031682	1196	1126	1210	1432	1083
FBgn0031683	1719	1499	1594	1546	1594
FBgn0031684	2423	2670	2394	2209	2540
FBgn0261836	14780	10340	15660	13547	14091
FBgn0082990	0	0	0	0	0
FBgn0065083	0	0	0	0	0
FBgn0065107	0	0	0	0	0
FBgn0083028	2	1	2	1	4
FBgn0065104	0	0	0	0	0
FBgn0031688	52	71	66	64	58
FBgn0031689	3652	3508	4409	3423	4389
FBgn0031692	1584	1872	1492	1457	1736
FBgn0003716	4175	3203	4113	3665	3553
FBgn0051971	0	0	0	0	0
FBgn0051914	0	0	0	0	0
FBgn0046776	1036	1120	1136	1460	1023
FBgn0265957	4	8	6	9	7
FBgn0031693	902	1060	880	662	864
FBgn0031694	357	442	368	316	325
FBgn0031695	380	403	453	385	477
FBgn0000228	2819	1898	2758	2629	2357
FBgn0031696	1296	957	1497	1602	1139
FBgn0265956	0	1	0	6	4
FBgn0265955	0	0	0	0	0
FBgn0016076	3639	2787	2963	2624	3044
FBgn0267294	6	4	3	7	6
FBgn0031697	144	103	127	122	127
FBgn0031698	3293	1646	3034	2690	2527
FBgn0266320	1	0	0	0	0
FBgn0015031	7611	9717	7112	6805	8269
FBgn0031700	2218	1975	1902	1538	2457
FBgn0031701	780	361	1980	1439	2735
FBgn0031702	1127	1308	1291	998	1272
FBgn0031703	1431	1354	1740	1562	1647
FBgn0016920	162	107	160	179	166
FBgn0262097	47	60	0	0	0
FBgn0265958	1	2	0	1	0
FBgn0016660	78	55	66	63	86
FBgn0263866	0	0	0	0	0
FBgn0263867	4	1	0	0	0
FBgn0263868	6	9	0	0	0
FBgn0051647	0	0	0	1	0
FBgn0086033	0	0	0	0	0
FBgn0261963	252	173	237	206	220
FBgn0266825	0	2	0	0	1
FBgn0031707	7	6	6	3	8
FBgn0031708	941	1077	1025	996	972
FBgn0000318	2869	3286	2799	3061	2860
FBgn0031710	1075	1187	1187	1299	1084
FBgn0031711	1810	1919	1683	2034	1609
FBgn0266028	20	20	19	17	15
FBgn0051989	682	650	755	763	652
FBgn0051648	560	617	605	716	562
FBgn0051915	743	576	811	919	751
FBgn0031713	1567	1818	1709	1700	1509
FBgn0031715	5	5	6	2	3
FBgn0031716	124	106	109	97	111
FBgn0014189	7844	8274	8402	9645	6978
FBgn0002525	4120	2720	4197	4690	3421
FBgn0031717	758	796	772	691	819
FBgn0031718	40	0	39	33	2
FBgn0031719	19	0	8	4	1
FBgn0004620	410	438	402	404	453
FBgn0020429	10	20	22	21	26
FBgn0266029	0	2	0	0	0
FBgn0041719	0	0	1	0	0
FBgn0031725	103	68	87	93	87
FBgn0266030	0	0	0	0	0
FBgn0266031	2	1	0	1	0
FBgn0031726	172	183	140	125	147
FBgn0051646	142	117	126	111	137
FBgn0266069	3	4	2	0	0
FBgn0262256	0	0	0	0	0
FBgn0262321	0	0	0	0	0
FBgn0262239	0	0	0	0	0
FBgn0262200	0	0	0	0	0
FBgn0262333	0	0	0	0	0
FBgn0262243	0	0	0	0	0
FBgn0266068	4	5	0	0	0
FBgn0031729	6	8	0	0	0
FBgn0266066	0	0	0	0	0
FBgn0266067	0	1	0	0	0
FBgn0031730	63	45	44	47	57
FBgn0031731	5	4	7	4	4
FBgn0266065	0	1	0	0	0
FBgn0054011	1	0	2	1	0
FBgn0031732	698	649	678	453	627
FBgn0024191	613	613	675	676	502
FBgn0031736	2009	1998	1783	1853	1732
FBgn0031734	3469	3107	3751	3182	3429
FBgn0031735	171	247	311	291	285
FBgn0031737	344	522	506	466	361
FBgn0031738	1910	1289	1865	1748	1751
FBgn0051912	5	7	0	0	1
FBgn0031739	380	463	500	503	415
FBgn0031740	723	661	698	863	662
FBgn0031741	1221	1241	1046	706	640
FBgn0265786	0	1	0	0	0
FBgn0265787	0	1	0	0	0
FBgn0262999	2	4	0	0	0
FBgn0051644	29	31	2	0	0
FBgn0085410	285	243	245	205	253
FBgn0031745	545	566	457	419	492
FBgn0031747	2	6	3	5	5
FBgn0264352	2	3	5	7	2
FBgn0043362	1397	916	1323	1071	1208
FBgn0031749	13	14	0	0	0
FBgn0264547	0	0	0	0	0
FBgn0015381	6	1	2	4	6
FBgn0266826	1	0	0	0	0
FBgn0266827	0	0	0	0	0
FBgn0001128	19332	19142	18564	15794	19662
FBgn0266321	1	1	1	1	0
FBgn0031752	4105	3592	2931	2674	3049
FBgn0031753	92	62	76	53	69
FBgn0040949	16	27	11	15	17
FBgn0003980	3278	5079	1307	1309	766
FBgn0086266	215	369	166	142	29
FBgn0003979	8656	13276	3521	3456	1219
FBgn0086265	569	831	316	285	129
FBgn0031756	795	808	522	495	533
FBgn0000308	13663	12642	13897	14710	14335
FBgn0001942	75886	67858	73286	73183	69995
FBgn0001941	5286	4644	5835	5718	5485
FBgn0031759	5067	2874	5122	5200	3957
FBgn0031760	373	289	391	373	391
FBgn0001089	2117	2213	2075	1477	1875
FBgn0264448	14	11	12	20	10
FBgn0031762	459	309	430	331	398
FBgn0001170	37	26	22	24	38
FBgn0031763	2	2	4	6	2
FBgn0031764	666	743	634	685	634
FBgn0031765	74	64	38	54	52
FBgn0025742	1647	1657	1872	1866	1670
FBgn0031766	141	154	156	211	140
FBgn0051643	764	645	727	767	624
FBgn0000052	6091	5839	7561	8728	7905
FBgn0262317	13	4	10	8	7
FBgn0029161	43	54	25	44	43
FBgn0085208	0	0	0	0	0
FBgn0031768	974	1084	1061	1070	944
FBgn0031769	3466	2871	3905	5255	2748
FBgn0031770	156	133	149	152	153
FBgn0085209	59	81	65	59	84
FBgn0031771	19504	21829	19761	16704	19473
FBgn0031772	436	486	448	505	373
FBgn0031773	704	672	838	810	703
FBgn0031774	510	483	467	595	459
FBgn0031775	39	62	63	54	76
FBgn0031776	1213	1437	1189	1590	1265
FBgn0031777	329	413	320	350	332
FBgn0266449	3056	2826	2947	3087	2637
FBgn0264345	9	14	8	4	7
FBgn0031778	6	8	5	2	1
FBgn0265999	1	1	6	2	0
FBgn0266450	310	144	363	279	263
FBgn0266445	0	0	0	0	0
FBgn0031779	884	864	990	1012	703
FBgn0266521	7168	5979	7645	8693	6296
FBgn0051642	59	63	51	47	54
FBgn0031781	1230	1463	1218	1408	1244
FBgn0031782	943	1032	1001	1117	904
FBgn0261683	0	0	0	0	0
FBgn0261697	0	0	0	0	0
FBgn0267283	0	0	0	0	0
FBgn0266071	0	1	0	0	0
FBgn0040950	16	14	62	50	42
FBgn0051639	122	141	0	0	0
FBgn0085409	563	288	532	422	523
FBgn0026755	350	305	329	260	384
FBgn0266070	0	0	0	0	0
FBgn0053531	145	85	123	106	150
FBgn0031791	172	179	152	126	211
FBgn0031792	0	0	0	0	4
FBgn0261699	0	0	0	0	0
FBgn0265778	2972	1581	3006	3017	2265
FBgn0031799	1723	1283	1885	2090	1428
FBgn0015623	31086	31427	29840	27833	28840
FBgn0031800	667	538	771	749	760
FBgn0031801	1786	1887	1861	2075	2088
FBgn0031802	1	1	1	4	4
FBgn0031803	0	0	1	1	0
FBgn0031804	1	5	1	4	0
FBgn0266003	0	4	0	1	0
FBgn0266004	0	0	0	0	0
FBgn0031805	589	606	381	332	384
FBgn0043854	1196	1008	1388	1775	896
FBgn0259714	414	333	332	292	355
FBgn0031808	110	135	146	111	104
FBgn0259716	908	861	717	617	641
FBgn0259715	7420	8574	9108	8195	8867
FBgn0031811	115	89	128	149	103
FBgn0011722	2429	2435	2390	1873	1869
FBgn0263278	924	922	1001	994	799
FBgn0031813	5333	5024	5030	4468	4499
FBgn0031814	3516	2952	3619	3173	3117
FBgn0031815	2805	2659	3292	3084	3007
FBgn0031816	300	264	398	290	310
FBgn0031817	328	325	296	329	308
FBgn0259749	3796	3826	4646	4913	4444
FBgn0031818	1557	1398	1542	1575	1380
FBgn0086357	10465	10768	10212	10926	9224
FBgn0267019	4	2	2	2	1
FBgn0031820	4036	2914	4527	4520	3395
FBgn0031821	166	224	224	206	202
FBgn0027496	1531	1596	1441	1680	1442
FBgn0031822	438	537	451	596	386
FBgn0051638	1046	758	1019	1066	948
FBgn0031824	1141	1294	1426	1635	1598
FBgn0031826	53	66	0	0	4
FBgn0051637	1489	1217	1409	1398	1373
FBgn0266001	13	11	8	7	4
FBgn0000320	943	764	953	756	838
FBgn0266002	10	7	10	7	9
FBgn0031829	26	39	22	34	43
FBgn0031830	10099	11227	9636	8792	10635
FBgn0031832	1016	1102	994	1061	930
FBgn0263916	3729	3046	3518	3197	3236
FBgn0031834	585	552	594	714	498
FBgn0031835	1168	616	1056	867	1101
FBgn0031836	4733	4166	3800	3403	3385
FBgn0031837	70	73	67	47	64
FBgn0266218	1	0	0	0	0
FBgn0085374	3	13	1	1	1
FBgn0051634	9	6	15	15	9
FBgn0051635	4504	2740	4284	3909	4039
FBgn0031842	4725	4533	5238	5391	4441
FBgn0051633	481	443	509	582	470
FBgn0051636	189	207	174	130	143
FBgn0028467	2220	2013	2488	2715	1907
FBgn0031844	9	9	8	7	8
FBgn0085339	292	306	273	277	303
FBgn0000392	0	0	0	0	0
FBgn0263200	2778	2987	3518	3072	3532
FBgn0028990	2228	2654	2748	2869	2496
FBgn0000351	812	917	998	1361	634
FBgn0031848	298	334	352	505	233
FBgn0028703	4236	3165	4112	4211	3883
FBgn0031850	967	998	1037	840	997
FBgn0025595	2901	3170	2184	1865	1830
FBgn0031851	1690	1839	1488	1713	1532
FBgn0025777	2711	2038	2751	3032	2348
FBgn0046704	2553	1496	2313	2220	2045
FBgn0031854	14	15	13	12	14
FBgn0031855	297	206	195	191	219
FBgn0086034	0	1	0	0	0
FBgn0031857	2276	1835	2178	1784	2234
FBgn0031858	413	250	252	241	299
FBgn0015776	12746	10230	11826	10890	11330
FBgn0015777	4174	3384	4392	3111	3924
FBgn0263585	4	6	0	0	0
FBgn0051631	0	0	0	0	0
FBgn0031860	821	813	923	755	900
FBgn0264890	0	3	0	0	0
FBgn0051632	176	127	223	161	151
FBgn0017551	1062	1045	1223	1859	879
FBgn0086451	4409	4246	4601	4919	3747
FBgn0031865	2986	3219	2578	2270	2469
FBgn0266220	0	0	0	1	3
FBgn0266219	22	30	38	24	40
FBgn0031866	408	314	402	340	377
FBgn0262205	0	0	0	0	0
FBgn0042092	899	954	907	1051	833
FBgn0031868	2294	1715	2160	2090	1964
FBgn0011737	1148	1069	1102	1315	916
FBgn0028554	2582	2464	2756	3312	2047
FBgn0052829	13	9	8	10	16
FBgn0026196	11330	12352	9972	9453	9881
FBgn0263467	6	6	3	6	0
FBgn0004838	39419	23970	34720	32730	31518
FBgn0262877	3	2	3	1	2
FBgn0031869	1298	1142	1294	1072	1471
FBgn0031871	1147	1060	1217	1414	994
FBgn0031872	572	542	715	834	532
FBgn0031873	344	396	419	465	371
FBgn0020616	1827	1633	1980	2159	1581
FBgn0031874	282	255	318	342	260
FBgn0031875	1327	1298	1413	1932	1117
FBgn0031876	282	305	292	313	262
FBgn0031877	490	584	505	542	476
FBgn0031878	1582	1597	1650	2375	1317
FBgn0021944	1580	1839	1838	1926	1615
FBgn0264922	7136	7428	7127	8446	6895
FBgn0016978	1948	1868	2070	2371	1739
FBgn0262616	0	11	0	0	0
FBgn0031879	542	516	734	577	599
FBgn0265414	3	2	0	0	0
FBgn0263026	22	22	0	1	0
FBgn0263027	245	212	247	224	256
FBgn0000053	6363	6065	8828	8904	11271
FBgn0003046	97	181	136	161	138
FBgn0051908	2087	1721	2189	2253	1927
FBgn0031881	816	712	729	827	736
FBgn0031882	744	638	923	896	678
FBgn0031883	5871	5132	5427	5115	4977
FBgn0262872	8666	6373	9012	9396	7296
FBgn0031885	2921	1914	2950	2842	2470
FBgn0266666	2524	3289	2696	3310	2542
FBgn0031886	502	549	539	862	477
FBgn0031887	38	51	42	45	41
FBgn0031888	125	83	78	74	78
FBgn0265822	5	5	0	0	0
FBgn0085407	490	313	450	375	441
FBgn0265823	0	2	3	2	4
FBgn0265821	0	1	1	0	0
FBgn0265824	1	0	0	2	1
FBgn0031893	2113	2037	2160	2219	1959
FBgn0031894	174	139	191	239	139
FBgn0031895	1281	955	1209	1342	943
FBgn0031896	2836	2068	2668	2850	2452
FBgn0031897	5952	4760	5436	5188	4981
FBgn0263133	1945	1934	2101	2201	1757
FBgn0266324	11	17	21	15	12
FBgn0259111	4608	3252	3468	2979	3189
FBgn0264343	9	8	13	14	22
FBgn0264344	67	54	49	23	37
FBgn0031900	19	15	4	6	8
FBgn0010453	121	81	129	87	158
FBgn0004009	37	36	63	53	56
FBgn0266842	0	0	0	0	0
FBgn0031902	283	247	217	175	193
FBgn0031903	4	8	6	2	5
FBgn0264872	1	2	1	0	1
FBgn0002938	18671	13845	15056	11681	15936
FBgn0031904	2169	1910	2195	2223	2109
FBgn0031906	82	101	63	66	66
FBgn0264888	0	0	0	0	0
FBgn0031907	3465	3695	3072	2774	3643
FBgn0031908	3242	3659	3125	2725	3683
FBgn0031909	482	559	581	655	496
FBgn0031910	1295	1310	1530	1410	1651
FBgn0028387	1004	919	1127	1388	869
FBgn0264439	24	35	36	31	30
FBgn0262453	0	0	0	0	0
FBgn0262458	2	1	1	4	2
FBgn0031912	11078	10057	10456	8906	11245
FBgn0031913	6480	6477	5402	5642	5718
FBgn0031914	4277	4231	4535	3908	4433
FBgn0025697	1664	1536	1713	1411	1681
FBgn0041247	0	1	1	1	1
FBgn0045495	27	16	16	20	13
FBgn0031918	106	152	192	150	140
FBgn0260486	3229	1855	3161	2575	2858
FBgn0011283	257	225	325	423	321
FBgn0264895	2335	1567	2395	2095	2026
FBgn0264891	0	0	0	0	1
FBgn0083141	29	61	8	15	19
FBgn0266910	0	0	0	1	1
FBgn0031925	79	115	39	63	48
FBgn0031926	81	75	90	77	86
FBgn0266034	0	0	0	0	0
FBgn0266035	0	0	0	0	0
FBgn0264087	1634	1070	1244	1198	1468
FBgn0040299	1711	1483	1370	1137	1325
FBgn0264997	27	26	32	21	27
FBgn0031929	1581	1809	981	821	1065
FBgn0031930	314	284	152	101	120
FBgn0041182	5517	5500	7161	6057	6873
FBgn0041181	1128	1194	1207	1121	1069
FBgn0266325	0	3	1	1	0
FBgn0012018	0	0	0	0	0
FBgn0053296	373	328	426	284	260
FBgn0031935	515	595	599	498	551
FBgn0031936	1091	1030	1427	1290	1243
FBgn0031937	761	820	1264	1126	1232
FBgn0267743	13	16	12	22	16
FBgn0031939	580	525	494	422	554
FBgn0260479	1	0	0	0	0
FBgn0014454	7	7	3	3	13
FBgn0031940	85	45	40	40	95
FBgn0031941	14	20	0	0	0
FBgn0031942	481	319	376	266	591
FBgn0267282	0	0	0	0	0
FBgn0031945	169	119	134	128	158
FBgn0020880	28	34	40	43	37
FBgn0003961	2068	1334	1362	1361	1764
FBgn0031947	2412	2502	2920	3587	2174
FBgn0031948	988	951	1107	1068	1066
FBgn0025687	772	733	847	831	847
FBgn0266072	2	5	0	0	1
FBgn0031950	2585	2271	2622	2489	2477
FBgn0031951	1232	1070	1257	1387	1128
FBgn0031952	2426	1560	2400	2236	2201
FBgn0261800	5877	4711	5846	4605	5651
FBgn0266360	2	4	2	4	2
FBgn0027515	3519	3010	3813	4045	3065
FBgn0020618	97093	116643	92635	94519	88627
FBgn0004177	13461	10818	13668	14899	12674
FBgn0262546	0	1	0	0	0
FBgn0031955	164	76	195	135	193
FBgn0040099	2204	2507	3531	2806	3851
FBgn0031957	41	115	155	70	85
FBgn0045038	1013	714	734	700	897
FBgn0266904	0	1	1	1	3
FBgn0011861	0	0	0	0	0
FBgn0031959	116	134	115	128	113
FBgn0031961	147	127	136	189	119
FBgn0261790	1799	2255	1971	2415	1741
FBgn0083968	1169	1352	1085	1313	1135
FBgn0053121	1	9	0	1	0
FBgn0085450	1319	705	1084	854	1178
FBgn0031968	1462	1512	1041	941	959
FBgn0031969	4727	3244	4434	4875	3793
FBgn0031970	334	374	469	387	448
FBgn0266331	28	18	17	24	27
FBgn0031971	2841	2852	4301	4338	4952
FBgn0031972	584	519	607	640	580
FBgn0031973	519	688	556	517	528
FBgn0031974	957	930	966	985	852
FBgn0054010	72	63	65	65	87
FBgn0031975	1435	1336	1398	1263	1348
FBgn0031976	45	58	58	49	42
FBgn0031977	2176	2314	2316	2774	2061
FBgn0044323	4543	2955	4156	3942	3822
FBgn0031979	271	349	291	376	294
FBgn0031980	40173	49383	38283	40469	38675
FBgn0065055	18	22	12	22	21
FBgn0031981	1090	676	1167	1085	959
FBgn0011230	14716	12069	15974	16718	13398
FBgn0013531	339	342	357	426	317
FBgn0010287	319	306	325	346	278
FBgn0267488	3889	2960	4541	4708	3225
FBgn0266795	0	0	0	0	0
FBgn0261822	13590	8396	12665	11235	12864
FBgn0031985	2948	2302	3085	2988	2696
FBgn0031986	17	23	14	9	16
FBgn0031987	1500	1551	1561	1620	1486
FBgn0031988	2518	2152	2648	2747	2196
FBgn0031990	5145	4030	5247	4942	4787
FBgn0263561	0	0	0	1	0
FBgn0261830	0	0	4	2	2
FBgn0261831	3	0	2	1	1
FBgn0263256	1405	1243	1144	952	1032
FBgn0051606	12	14	8	9	14
FBgn0261064	953	1020	987	1120	888
FBgn0031992	1141	1176	1145	1295	1181
FBgn0264953	2267	1484	1974	1669	1699
FBgn0083970	238	344	272	255	300
FBgn0031995	7082	5943	7584	6290	7415
FBgn0264947	16	17	13	9	19
FBgn0031996	1028	975	1134	1407	996
FBgn0031997	572	612	699	779	536
FBgn0031998	3091	2832	3632	3474	3422
FBgn0264950	31	25	31	25	24
FBgn0264951	2	0	2	2	2
FBgn0264952	5	1	2	3	6
FBgn0031999	131	115	131	148	144
FBgn0003607	4158	4332	4280	5201	3874
FBgn0015299	1130	1177	1174	1367	1026
FBgn0032000	1044	1013	1057	1077	1002
FBgn0032001	1358	1572	1388	1395	1501
FBgn0032002	743	843	820	1002	913
FBgn0032003	28	44	0	1	0
FBgn0032004	79	94	28	38	50
FBgn0032005	3907	3890	4268	4639	4053
FBgn0032006	3248	2729	3273	2875	3115
FBgn0028987	306	532	3	3	4
FBgn0262943	1	0	0	0	0
FBgn0032008	422	847	445	606	337
FBgn0032010	2116	1848	2206	2162	2233
FBgn0003502	3591	2628	3511	4177	2753
FBgn0262374	0	0	0	0	0
FBgn0011902	0	0	0	0	0
FBgn0264083	0	0	0	0	0
FBgn0261020	1442	1608	1605	1856	1485
FBgn0032013	265	238	254	256	278
FBgn0032014	2761	2838	3063	3927	2132
FBgn0032015	2072	2390	2160	2204	1922
FBgn0032016	677	733	709	899	623
FBgn0032017	494	496	451	544	428
FBgn0032018	2749	2259	3032	3030	2779
FBgn0262598	55	50	45	66	37
FBgn0032020	653	738	709	859	662
FBgn0032021	1805	1708	1711	1530	1750
FBgn0032022	413	431	422	374	384
FBgn0032023	237	212	224	192	255
FBgn0032024	35	41	39	42	45
FBgn0266911	6	2	5	10	4
FBgn0032025	2175	2596	2126	1958	2096
FBgn0051901	4841	4764	5550	6145	6169
FBgn0032026	9203	8752	10756	12208	8162
FBgn0010265	55787	66183	52687	54206	52446
FBgn0261437	869	1033	917	1034	804
FBgn0260439	10530	9555	10245	10734	9079
FBgn0266880	3	1	0	2	1
FBgn0032029	2906	3114	2851	2716	2789
FBgn0032030	833	768	894	980	802
FBgn0032031	410	532	475	462	423
FBgn0032032	403	432	459	470	419
FBgn0027094	8269	8190	8077	8929	7252
FBgn0032033	317	383	378	468	346
FBgn0032034	258	304	330	457	256
FBgn0263852	1321	1501	1337	1513	1246
FBgn0032036	3382	2328	2584	2542	2708
FBgn0262001	45	13	81	98	35
FBgn0041717	0	0	0	0	0
FBgn0040958	98	106	89	89	82
FBgn0040959	1033	1047	352	301	369
FBgn0032040	5	11	5	3	0
FBgn0051898	144	127	204	186	103
FBgn0001084	160	154	184	268	164
FBgn0266326	3	0	2	2	1
FBgn0020497	7585	5706	8045	8432	6352
FBgn0014417	3397	3308	3741	4213	2687
FBgn0032042	1010	788	970	968	873
FBgn0027932	17368	13575	15488	15544	14558
FBgn0001137	1049	984	1012	964	944
FBgn0027490	761	740	1017	1274	679
FBgn0043002	626	807	741	1034	600
FBgn0002887	1047	981	1157	1357	902
FBgn0051897	135	113	131	131	91
FBgn0027780	1172	1079	1270	1359	1118
FBgn0026718	2429	2543	2413	2809	2188
FBgn0029173	785	799	940	1175	730
FBgn0262029	52	57	58	70	65
FBgn0053194	1	2	4	0	0
FBgn0051896	0	0	0	0	0
FBgn0051892	0	0	0	0	0
FBgn0263489	0	1	1	0	0
FBgn0032047	314	357	320	346	284
FBgn0263314	24	19	39	35	38
FBgn0032048	530	445	393	358	479
FBgn0032049	43898	50713	17885	13097	17730
FBgn0032050	4527	4730	4121	4369	3799
FBgn0032051	2831	2933	2869	2994	2556
FBgn0032052	1250	1246	1449	1664	1185
FBgn0032053	695	847	651	769	714
FBgn0032054	791	839	823	906	710
FBgn0032055	9115	10704	8244	7077	7903
FBgn0016122	6948	6893	6113	5521	5296
FBgn0250903	0	0	0	0	0
FBgn0085470	0	0	0	0	0
FBgn0028394	1133	1075	1064	1027	1090
FBgn0051604	0	0	0	0	0
FBgn0051603	0	0	0	0	0
FBgn0011259	1283	725	1300	1098	1160
FBgn0051895	0	0	0	0	0
FBgn0264437	0	2	2	1	2
FBgn0051602	0	0	0	0	0
FBgn0001114	6715	6578	9175	7737	9207
FBgn0032057	1	0	0	1	0
FBgn0051889	0	0	0	0	0
FBgn0032058	6	3	3	5	3
FBgn0051890	0	0	0	0	0
FBgn0051888	0	0	0	0	0
FBgn0032059	557	567	630	689	571
FBgn0260861	473	557	500	616	466
FBgn0004914	4042	3348	3836	3467	3832
FBgn0266327	18	11	9	12	11
FBgn0003209	3188	2256	2691	2641	2656
FBgn0266845	0	0	0	0	0
FBgn0032065	7	16	0	0	0
FBgn0032066	320	325	554	548	548
FBgn0032067	21	19	33	33	36
FBgn0032068	2193	2530	2384	2039	2236
FBgn0032069	4059	3864	4309	3477	3540
FBgn0029123	252	171	243	184	228
FBgn0266905	0	0	0	0	0
FBgn0266798	2	1	0	1	0
FBgn0052987	1	2	0	0	0
FBgn0052983	4	1	0	0	0
FBgn0265587	1	0	0	0	0
FBgn0265588	0	0	1	0	0
FBgn0261630	1	0	0	0	0
FBgn0085427	1508	1138	1549	1213	1492
FBgn0032074	3824	3733	3461	3309	3721
FBgn0267740	14	14	14	6	16
FBgn0032075	10118	10565	9498	8757	9985
FBgn0032076	2081	2461	5898	5647	6057
FBgn0032077	387	405	399	449	362
FBgn0032078	2231	1860	1930	1832	1687
FBgn0032079	1394	1136	1123	1111	1232
FBgn0052984	793	621	798	612	906
FBgn0032082	296	270	228	118	206
FBgn0032083	58	53	75	70	66
FBgn0032084	620	643	720	897	649
FBgn0011705	2677	2689	2692	2770	2706
FBgn0032085	546	512	417	358	436
FBgn0013746	3268	3164	3240	3665	2999
FBgn0032086	21	39	35	26	38
FBgn0040964	375	484	408	480	416
FBgn0015316	278	393	251	243	277
FBgn0032087	3266	3897	3230	3186	3911
FBgn0032088	681	781	505	445	555
FBgn0032089	18	16	19	19	13
FBgn0265452	0	0	0	0	0
FBgn0051708	95	64	94	78	86
FBgn0265676	1	1	0	0	0
FBgn0032094	2	4	0	0	0
FBgn0032095	6	3	4	0	0
FBgn0265675	0	0	0	0	0
FBgn0032096	0	0	1	0	1
FBgn0265828	2	0	0	0	0
FBgn0265827	0	0	0	0	1
FBgn0265826	0	0	0	0	0
FBgn0052982	617	554	674	647	715
FBgn0032100	44	45	46	51	46
FBgn0032101	1647	1789	1636	1836	1569
FBgn0041092	2731	1355	2366	2027	2347
FBgn0051885	0	0	0	0	0
FBgn0263985	1	4	0	0	0
FBgn0032105	1193	1137	1294	1834	835
FBgn0267252	13606	10116	11771	9922	13112
