Geneid	M4C1	M4C2	M4C4	M4D1	M4D2	M4D4
FBgn0263842	0	0	0	0	0	0
FBgn0262392	0	0	0	0	0	0
FBgn0263843	1	2	1	1	1	0
FBgn0004893	616	675	526	550	656	828
FBgn0051958	0	0	0	0	0	0
FBgn0031571	903	1188	870	857	942	1196
FBgn0021800	2729	2651	2003	2366	2689	3880
FBgn0031573	815	536	538	638	617	875
FBgn0264885	0	0	0	0	0	1
FBgn0264886	0	0	0	0	0	0
FBgn0003430	97	95	152	78	81	79
FBgn0004567	39	37	31	22	25	30
FBgn0266318	0	0	0	0	0	0
FBgn0267007	0	0	0	0	0	0
FBgn0267005	2	4	0	0	0	2
FBgn0267006	0	0	0	0	2	0
FBgn0264887	0	2	0	0	0	0
FBgn0031574	181	132	105	140	115	167
FBgn0031575	1199	806	750	982	965	1358
FBgn0051957	788	484	514	658	695	787
FBgn0000256	1817	1564	1254	1590	1601	2076
FBgn0051774	84	116	68	92	96	168
FBgn0264341	4	6	4	7	4	6
FBgn0266883	1	1	0	1	1	1
FBgn0085205	452	488	528	657	547	535
FBgn0031579	506	459	545	451	494	658
FBgn0031580	865	920	736	785	783	890
FBgn0264295	13	17	20	38	7	19
FBgn0264296	517	578	418	529	639	484
FBgn0000547	4551	3844	2853	4372	4288	6420
FBgn0266319	21	26	20	17	39	23
FBgn0086032	0	0	0	0	0	0
FBgn0020376	1	0	3	1	0	2
FBgn0014033	157	194	132	175	196	336
FBgn0026394	0	0	0	0	0	0
FBgn0267441	3	3	3	0	1	1
FBgn0264866	11	5	10	13	15	19
FBgn0051961	921	653	657	860	813	1112
FBgn0040102	58	65	52	101	70	125
FBgn0031589	2546	2724	2194	2450	2394	3124
FBgn0001075	91	71	70	55	77	112
FBgn0031590	5108	4194	3669	4291	4201	5416
FBgn0003941	47493	44384	36059	45383	43241	44407
FBgn0265819	1	3	0	4	2	5
FBgn0267284	0	0	0	0	0	0
FBgn0264867	0	0	0	0	0	0
FBgn0264868	0	1	0	0	0	0
FBgn0266832	0	0	0	0	0	0
FBgn0266833	0	0	0	0	0	0
FBgn0266834	0	0	0	0	0	0
FBgn0264889	0	0	0	0	0	0
FBgn0031592	4	10	6	4	8	7
FBgn0010473	1039	1369	848	1087	1267	1944
FBgn0028482	825	997	618	889	890	1148
FBgn0020762	1973	2416	1636	1615	1690	1942
FBgn0262375	0	0	0	0	0	0
FBgn0265908	0	0	1	0	0	2
FBgn0265909	0	0	1	1	0	0
FBgn0265910	2	0	0	1	0	0
FBgn0265911	0	0	0	0	0	0
FBgn0026319	300	292	238	183	237	227
FBgn0266903	1	0	0	0	0	1
FBgn0031597	744	521	517	672	648	966
FBgn0031598	1164	968	851	1012	968	1397
FBgn0261976	726	676	524	595	601	736
FBgn0027560	30706	38575	30651	30457	26539	33656
FBgn0031600	1041	785	734	826	883	1128
FBgn0022153	3552	2603	2219	2984	2987	4234
FBgn0053003	2	4	9	4	11	10
FBgn0031601	572	456	406	539	513	639
FBgn0031602	287	337	324	339	371	523
FBgn0262357	1410	1515	1420	1100	1426	1698
FBgn0051963	0	0	0	0	0	0
FBgn0085206	0	0	0	0	0	0
FBgn0085207	0	0	0	0	0	0
FBgn0031603	474	420	327	381	424	426
FBgn0027609	896	646	657	824	755	1043
FBgn0031604	1898	1454	1346	1586	1634	1945
FBgn0025684	1721	1039	1024	1372	1185	1913
FBgn0031606	1252	836	856	1281	993	1496
FBgn0031607	577	578	519	586	544	579
FBgn0040705	336	258	65	48	283	169
FBgn0019982	1821	1593	1389	2124	1828	2177
FBgn0261606	70631	69432	52431	75176	68016	68787
FBgn0065053	29	44	20	27	21	26
FBgn0053002	817	656	560	889	737	775
FBgn0031608	682	372	413	537	595	737
FBgn0031609	800	575	577	695	671	835
FBgn0031610	452	291	280	338	385	564
FBgn0031611	636	590	511	494	565	665
FBgn0011603	990	1178	873	910	1044	1187
FBgn0053196	1341	2255	902	1831	2190	2958
FBgn0031613	0	0	0	3	0	2
FBgn0263869	0	0	0	1	0	0
FBgn0265820	0	0	0	0	0	0
FBgn0267008	0	0	0	0	0	0
FBgn0031619	1	0	0	0	0	0
FBgn0000227	39	164	132	151	150	42
FBgn0031621	42	130	106	116	148	16
FBgn0031622	1	0	4	0	2	1
FBgn0085380	142	140	99	112	144	213
FBgn0031623	3	3	3	5	7	6
FBgn0031626	0	0	0	0	0	0
FBgn0031627	237	300	204	184	250	341
FBgn0031628	157	159	152	134	143	159
FBgn0031629	1070	1333	1099	741	1276	1156
FBgn0266835	0	0	0	0	0	0
FBgn0031630	117	117	112	70	137	129
FBgn0031631	237	169	146	219	208	258
FBgn0263577	0	0	0	0	0	0
FBgn0031632	1618	2000	1387	1480	1914	2249
FBgn0031633	1507	1334	1196	1503	1336	1664
FBgn0263575	0	0	0	0	0	0
FBgn0031634	46	45	43	43	66	69
FBgn0031635	1601	1439	1328	1276	1423	1672
FBgn0031636	429	470	360	279	333	401
FBgn0031637	3611	3418	2860	3158	3204	4313
FBgn0031638	867	616	517	684	647	875
FBgn0031639	971	839	715	952	805	906
FBgn0031640	1273	1031	964	1184	1129	1386
FBgn0051660	157	203	140	182	210	328
FBgn0000286	1853	1473	1263	1536	1607	2375
FBgn0031643	1463	1137	1122	1450	1293	1751
FBgn0267280	2	1	0	9	6	5
FBgn0031645	2788	2729	2225	3945	3240	4614
FBgn0031646	64	91	47	61	110	92
FBgn0041150	5181	4741	3588	4802	4748	6798
FBgn0031649	247	269	171	206	223	286
FBgn0003372	18	9	2	18	9	18
FBgn0031650	10	8	18	8	9	13
FBgn0031651	1073	1009	780	956	974	1103
FBgn0015000	1525	1166	1027	1110	1178	1607
FBgn0031652	385	329	320	342	336	431
FBgn0031653	21526	26041	16350	15845	16133	20125
FBgn0031654	363	482	416	786	569	609
FBgn0020906	1323	1600	1276	2589	2044	2131
FBgn0031655	1137	807	758	1033	897	1351
FBgn0264372	2	2	6	8	2	11
FBgn0083961	907	708	665	800	833	822
FBgn0015834	12522	10785	9225	11485	10596	12667
FBgn0262467	1573	1196	1081	1350	1313	1510
FBgn0031657	951	843	718	872	817	954
FBgn0010607	997	768	735	936	854	1181
FBgn0031659	1448	1145	1011	1353	1227	1659
FBgn0031660	1877	1807	1412	1699	1707	1835
FBgn0031661	1307	1031	1018	1111	1130	1403
FBgn0031662	1503	1258	1194	1393	1291	1718
FBgn0031663	1012	913	708	884	938	856
FBgn0031664	1468	1017	987	1430	1133	1622
FBgn0083962	3004	2637	2142	3189	2824	4297
FBgn0053113	9734	9928	8798	7079	7600	9301
FBgn0031668	0	0	0	0	0	0
FBgn0265968	0	0	0	0	0	0
FBgn0031670	2586	2239	1965	2351	2258	2733
FBgn0016075	4516	6100	4278	4971	4551	5715
FBgn0000299	7092	9039	6790	7848	7099	8687
FBgn0260451	0	0	0	0	0	0
FBgn0260470	0	0	0	0	0	0
FBgn0031673	1801	1286	1097	1387	1434	1836
FBgn0264742	0	0	0	0	0	0
FBgn0264743	0	0	0	0	0	0
FBgn0053995	0	0	0	0	0	0
FBgn0031675	75	79	57	89	79	89
FBgn0022023	10969	10076	8670	9697	9388	10645
FBgn0031676	841	591	548	649	656	950
FBgn0031677	1791	1226	1144	1427	1658	1842
FBgn0014857	3378	3167	2847	3232	3048	3443
FBgn0031678	520	449	342	419	429	551
FBgn0028694	6031	4361	4311	5100	4627	6044
FBgn0266829	1	5	1	11	3	2
FBgn0028572	990	1255	841	1010	1027	1279
FBgn0264368	0	0	0	0	4	0
FBgn0262213	0	0	0	0	0	0
FBgn0266843	1	3	3	0	2	2
FBgn0261608	33125	30898	26485	31134	29162	30440
FBgn0031681	2874	2371	1857	2092	2147	2848
FBgn0031682	1543	1087	1140	1436	1196	1586
FBgn0031683	1142	1201	860	941	1136	1308
FBgn0031684	1616	1591	1129	1375	1589	1674
FBgn0261836	7601	12117	6189	9713	11076	14699
FBgn0082990	1	0	0	0	0	0
FBgn0065083	0	0	0	0	0	0
FBgn0065107	0	0	0	0	0	0
FBgn0083028	0	1	0	3	1	1
FBgn0065104	0	0	0	0	0	0
FBgn0031688	35	53	42	35	46	56
FBgn0031689	1883	2163	1504	2619	2384	3030
FBgn0031692	1120	1227	668	863	1144	1083
FBgn0003716	3400	3130	2500	2405	2706	3431
FBgn0051971	0	0	0	0	0	0
FBgn0051914	0	0	0	0	0	0
FBgn0046776	2598	1917	1955	2237	2364	2832
FBgn0265957	2	6	6	2	3	3
FBgn0031693	506	548	492	538	716	631
FBgn0031694	200	251	162	169	228	230
FBgn0031695	222	285	233	238	324	342
FBgn0000228	3136	2707	2012	2472	2809	3198
FBgn0031696	1652	1105	1009	1564	1498	2292
FBgn0265956	7	11	8	17	5	9
FBgn0265955	1	0	0	0	0	0
FBgn0016076	2629	3412	2677	2435	2672	3436
FBgn0267294	2	10	6	7	5	14
FBgn0031697	51	52	46	49	57	88
FBgn0031698	3501	3058	2128	3287	3207	5025
FBgn0266320	0	0	0	0	0	1
FBgn0015031	5095	4706	3425	3550	4654	4229
FBgn0031700	593	686	303	370	712	657
FBgn0031701	676	507	1849	10502	4215	9451
FBgn0031702	780	999	813	776	745	938
FBgn0031703	1054	1055	802	1086	1080	1330
FBgn0016920	65	93	58	77	108	138
FBgn0262097	0	0	0	0	0	0
FBgn0265958	0	0	0	0	0	0
FBgn0016660	50	73	41	64	56	61
FBgn0263866	0	0	0	0	0	0
FBgn0263867	0	0	0	0	0	0
FBgn0263868	0	0	0	0	0	0
FBgn0051647	0	0	5	0	0	0
FBgn0086033	0	0	0	0	0	0
FBgn0261963	174	252	174	194	166	210
FBgn0266825	3	0	0	0	0	2
FBgn0031707	6	5	2	3	2	5
FBgn0031708	723	783	543	732	707	716
FBgn0000318	3184	2460	2415	2906	2714	3150
FBgn0031710	1130	883	823	953	946	1223
FBgn0031711	2237	1797	1665	2264	1851	2298
FBgn0266028	30	18	14	26	21	30
FBgn0051989	681	529	439	562	615	720
FBgn0051648	647	496	459	528	507	626
FBgn0051915	821	637	594	772	742	1141
FBgn0031713	1372	1219	1094	1392	1227	1492
FBgn0031715	4	2	6	6	3	5
FBgn0031716	76	91	40	69	77	90
FBgn0014189	8243	6743	6179	7272	7168	9085
FBgn0002525	5395	4043	3732	4385	4194	6425
FBgn0031717	430	515	386	457	454	514
FBgn0031718	42	105	91	96	118	25
FBgn0031719	12	25	22	28	16	9
FBgn0004620	270	292	222	211	252	312
FBgn0020429	9	12	9	16	19	14
FBgn0266029	0	0	0	0	0	0
FBgn0041719	2	1	0	0	1	0
FBgn0031725	39	60	57	58	62	70
FBgn0266030	0	0	0	0	0	0
FBgn0266031	0	0	0	0	0	0
FBgn0031726	57	60	71	55	61	46
FBgn0051646	75	83	54	47	81	112
FBgn0266069	0	0	0	0	0	1
FBgn0262256	0	0	0	0	0	0
FBgn0262321	0	0	0	0	0	0
FBgn0262239	0	0	0	0	0	0
FBgn0262200	0	0	0	0	0	0
FBgn0262333	0	0	0	0	0	0
FBgn0262243	0	0	0	0	0	0
FBgn0266068	0	0	0	0	0	0
FBgn0031729	0	0	0	0	0	0
FBgn0266066	0	0	1	0	0	0
FBgn0266067	0	0	0	0	0	0
FBgn0031730	30	39	17	33	38	47
FBgn0031731	4	1	3	1	2	1
FBgn0266065	0	0	0	1	0	0
FBgn0054011	1	1	1	0	0	0
FBgn0031732	355	389	289	303	423	486
FBgn0024191	672	506	499	618	558	796
FBgn0031736	2304	1755	1687	1965	1822	2214
FBgn0031734	1720	2423	1482	1703	1963	2518
FBgn0031735	145	133	69	115	126	145
FBgn0031737	201	207	180	195	233	261
FBgn0031738	1376	1253	1026	1096	1314	1945
FBgn0051912	1	0	0	0	1	1
FBgn0031739	664	457	418	504	556	658
FBgn0031740	747	529	544	760	667	896
FBgn0031741	368	368	219	238	362	337
FBgn0265786	0	0	0	0	0	0
FBgn0265787	0	0	0	0	0	0
FBgn0262999	0	0	0	0	0	0
FBgn0051644	0	0	0	0	0	0
FBgn0085410	181	184	152	169	229	206
FBgn0031745	303	378	338	299	348	375
FBgn0031747	3	1	5	4	2	2
FBgn0264352	0	1	0	0	3	0
FBgn0043362	804	1039	657	795	877	1162
FBgn0031749	0	0	0	0	0	0
FBgn0264547	0	0	0	0	0	0
FBgn0015381	1	1	1	2	2	7
FBgn0266826	0	0	0	0	0	0
FBgn0266827	0	0	0	0	0	0
FBgn0001128	14604	14892	12801	11512	12227	14326
FBgn0266321	3	1	1	0	2	2
FBgn0031752	2969	3355	2605	1930	2339	2632
FBgn0031753	25	39	26	17	36	54
FBgn0040949	21	43	17	17	11	12
FBgn0003980	4290	6642	5696	2452	2112	1262
FBgn0086266	232	436	263	79	124	24
FBgn0003979	8847	14756	12158	4337	4092	2431
FBgn0086265	660	1208	896	327	319	162
FBgn0031756	604	855	511	415	380	406
FBgn0000308	13780	11948	11459	11823	12268	15679
FBgn0001942	59386	58544	48458	55878	53490	65605
FBgn0001941	4146	3683	3349	3558	3698	4657
FBgn0031759	5979	4634	3776	5701	5244	8465
FBgn0031760	168	191	157	147	164	307
FBgn0001089	1038	951	738	761	1132	1496
FBgn0264448	14	9	22	17	15	22
FBgn0031762	343	396	275	370	348	396
FBgn0001170	16	14	13	23	19	24
FBgn0031763	3	1	1	1	2	0
FBgn0031764	716	625	585	635	503	669
FBgn0031765	71	67	81	86	34	55
FBgn0025742	1752	1409	1277	1740	1403	1902
FBgn0031766	210	120	117	193	162	198
FBgn0051643	697	554	443	582	605	722
FBgn0000052	5674	5166	4135	6368	5632	6843
FBgn0262317	9	15	6	7	16	12
FBgn0029161	14	10	8	4	9	19
FBgn0085208	0	0	0	0	0	0
FBgn0031768	990	860	786	957	904	1073
FBgn0031769	5569	3591	3614	4815	4106	6932
FBgn0031770	98	126	98	108	123	151
FBgn0085209	38	42	33	30	42	34
FBgn0031771	8291	7689	5869	6477	7039	7586
FBgn0031772	479	338	351	410	421	519
FBgn0031773	665	544	475	594	592	785
FBgn0031774	466	348	362	449	404	523
FBgn0031775	78	61	54	57	88	79
FBgn0031776	1799	1415	1337	1520	1652	1900
FBgn0031777	340	329	243	296	302	311
FBgn0266449	2732	2211	2048	2311	2232	2885
FBgn0264345	4	7	2	2	4	2
FBgn0031778	6	5	4	10	2	5
FBgn0265999	3	3	4	1	1	3
FBgn0266450	131	191	89	136	180	232
FBgn0266445	0	0	0	0	0	0
FBgn0031779	940	778	751	886	753	1094
FBgn0266521	7269	5546	5533	6547	6617	9835
FBgn0051642	88	106	59	88	95	122
FBgn0031781	1311	1211	1146	1228	1205	1283
FBgn0031782	1059	853	792	1115	884	1113
FBgn0261683	0	0	0	0	0	0
FBgn0261697	0	0	0	0	0	0
FBgn0267283	0	0	0	0	0	0
FBgn0266071	0	0	0	0	0	0
FBgn0040950	0	0	16	37	31	91
FBgn0051639	0	0	0	0	0	0
FBgn0085409	236	274	217	185	303	327
FBgn0026755	74	94	56	78	125	158
FBgn0266070	0	0	0	0	1	0
FBgn0053531	60	56	48	52	50	94
FBgn0031791	44	64	36	56	84	56
FBgn0031792	0	0	1	0	0	0
FBgn0261699	0	0	0	0	0	0
FBgn0265778	3202	2489	2062	3141	2974	4872
FBgn0031799	2214	1511	1419	2080	1922	2919
FBgn0015623	22640	22539	17335	21314	22516	25716
FBgn0031800	420	498	420	527	562	630
FBgn0031801	678	875	817	857	809	932
FBgn0031802	1	3	1	1	0	0
FBgn0031803	0	1	0	0	0	2
FBgn0031804	1	4	7	4	6	14
FBgn0266003	0	0	0	0	1	0
FBgn0266004	0	0	0	0	0	0
FBgn0031805	462	636	467	402	342	425
FBgn0043854	1887	1675	1405	1810	1881	2041
FBgn0259714	205	247	228	207	233	324
FBgn0031808	130	145	90	96	116	112
FBgn0259716	652	703	770	544	456	545
FBgn0259715	4346	5040	4348	6976	5535	6509
FBgn0031811	91	66	91	96	57	143
FBgn0011722	992	1171	1198	772	970	895
FBgn0263278	1022	735	692	823	831	1075
FBgn0031813	2964	3451	2792	2781	2799	3006
FBgn0031814	2190	2273	2057	1946	1977	2697
FBgn0031815	2076	2063	1652	2163	1973	2746
FBgn0031816	194	199	187	225	209	284
FBgn0031817	268	237	191	178	236	246
FBgn0259749	3230	2730	2761	3126	3216	3740
FBgn0031818	1494	1213	1129	1185	1037	1542
FBgn0086357	10535	9566	8393	8619	8258	10740
FBgn0267019	6	0	4	2	4	8
FBgn0031820	4787	3330	2489	4107	4184	6381
FBgn0031821	122	136	108	117	130	148
FBgn0027496	1550	1492	1387	1535	1432	1616
FBgn0031822	612	452	427	467	417	608
FBgn0051638	854	757	655	743	849	1128
FBgn0031824	1155	885	909	1298	1220	1388
FBgn0031826	4	4	3	2	5	2
FBgn0051637	961	952	715	866	1006	1442
FBgn0266001	4	7	0	3	3	7
FBgn0000320	648	721	553	575	561	692
FBgn0266002	6	11	4	1	7	5
FBgn0031829	12	12	19	19	30	24
FBgn0031830	6309	5708	3990	5067	5781	5862
FBgn0031832	855	744	716	820	807	895
FBgn0263916	2885	2886	2239	2444	2352	2654
FBgn0031834	585	417	367	434	470	743
FBgn0031835	473	721	451	488	623	944
FBgn0031836	3213	3029	2590	2153	2652	3019
FBgn0031837	73	92	73	80	76	85
FBgn0266218	1	2	0	0	1	0
FBgn0085374	4	1	0	2	1	1
FBgn0051634	11	7	7	2	7	5
FBgn0051635	3277	3035	2118	2963	3125	4564
FBgn0031842	4462	3760	3153	4003	3872	5561
FBgn0051633	475	373	368	411	456	569
FBgn0051636	115	69	52	82	105	72
FBgn0028467	2537	1894	1607	2155	2114	3043
FBgn0031844	9	8	5	9	4	11
FBgn0085339	280	269	230	225	276	312
FBgn0000392	0	0	0	0	0	0
FBgn0263200	1933	2071	1689	2672	2177	2379
FBgn0028990	1816	1716	1588	1948	1936	2173
FBgn0000351	1584	904	918	1353	1103	1833
FBgn0031848	534	332	333	427	436	583
FBgn0028703	3402	3204	2556	2961	3133	4389
FBgn0031850	506	615	393	397	479	578
FBgn0025595	2039	2284	2177	1424	1263	1587
FBgn0031851	2088	1622	1533	1785	1864	2148
FBgn0025777	2971	2114	1954	2524	2447	3714
FBgn0046704	1963	1818	1499	1862	1859	2684
FBgn0031854	8	7	8	4	19	2
FBgn0031855	86	135	75	85	124	133
FBgn0086034	0	0	0	0	0	0
FBgn0031857	1362	1680	929	1062	1519	1675
FBgn0031858	183	279	183	195	225	286
FBgn0015776	7491	7297	6104	6054	6744	8706
FBgn0015777	1605	1849	1369	1333	1734	2038
FBgn0263585	0	0	0	0	0	0
FBgn0051631	0	0	0	0	0	0
FBgn0031860	452	598	392	636	525	565
FBgn0264890	0	0	0	0	0	0
FBgn0051632	84	112	91	97	107	135
FBgn0017551	2443	1363	1575	2041	1799	2586
FBgn0086451	4596	3990	3208	4392	4041	5079
FBgn0031865	1452	1646	1391	1037	1150	1405
FBgn0266220	1	0	0	0	0	3
FBgn0266219	27	17	24	31	34	48
FBgn0031866	275	321	240	291	302	411
FBgn0262205	0	0	0	0	0	0
FBgn0042092	1140	728	750	825	870	959
FBgn0031868	1737	1743	1370	1442	1485	1734
FBgn0011737	1306	985	826	1072	1076	1507
FBgn0028554	4320	2794	2900	3523	3266	4899
FBgn0052829	15	12	12	5	18	12
FBgn0026196	10765	10648	8739	8942	9147	9520
FBgn0263467	6	5	1	1	3	10
FBgn0004838	32081	29913	23800	28419	29345	39905
FBgn0262877	0	0	3	0	1	0
FBgn0031869	651	759	427	543	753	790
FBgn0031871	1401	955	925	1099	1054	1560
FBgn0031872	899	571	514	763	692	1098
FBgn0031873	492	345	379	419	392	500
FBgn0020616	1747	1286	1199	1526	1537	2041
FBgn0031874	287	223	177	236	225	318
FBgn0031875	1842	1179	1151	1585	1449	2025
FBgn0031876	268	178	161	237	205	255
FBgn0031877	405	438	328	445	393	470
FBgn0031878	2396	1528	1602	2157	2025	3068
FBgn0021944	1660	1232	1184	1440	1288	1601
FBgn0264922	10117	7767	7253	8803	8477	10772
FBgn0016978	2529	2105	2013	2342	2141	3079
FBgn0262616	0	0	0	0	0	0
FBgn0031879	405	501	401	345	419	486
FBgn0265414	0	0	0	0	0	0
FBgn0263026	2	0	0	0	0	0
FBgn0263027	258	120	117	170	173	175
FBgn0000053	5428	5249	4205	7876	6197	7191
FBgn0003046	348	296	218	228	189	292
FBgn0051908	2466	1952	1862	2181	2018	2690
FBgn0031881	854	656	560	742	777	866
FBgn0031882	563	451	449	472	521	770
FBgn0031883	4623	4820	4102	4358	4298	5493
FBgn0262872	8279	6708	5625	7324	7233	10452
FBgn0031885	2821	2319	1896	2489	2620	3813
FBgn0266666	3305	2537	2205	2697	2755	3344
FBgn0031886	889	528	567	753	699	984
FBgn0031887	79	75	52	39	54	77
FBgn0031888	35	55	47	48	30	70
FBgn0265822	0	0	0	0	1	0
FBgn0085407	182	228	161	151	175	351
FBgn0265823	7	3	5	3	2	5
FBgn0265821	0	0	0	0	1	1
FBgn0265824	1	0	0	0	2	3
FBgn0031893	1955	1708	1428	1636	1873	2117
FBgn0031894	138	86	95	125	155	173
FBgn0031895	1341	933	834	852	913	1451
FBgn0031896	3311	2376	2152	2700	2618	3715
FBgn0031897	4373	4528	3640	4090	4183	5378
FBgn0263133	2016	1607	1211	1666	1712	1956
FBgn0266324	19	20	21	14	37	21
FBgn0259111	2652	3031	2709	2339	2233	2947
FBgn0264343	3	3	3	1	2	4
FBgn0264344	27	27	42	18	33	45
FBgn0031900	11	3	10	9	9	5
FBgn0010453	73	52	44	54	52	59
FBgn0004009	43	22	10	16	26	28
FBgn0266842	0	0	0	0	0	0
FBgn0031902	133	142	102	96	156	152
FBgn0031903	5	1	4	2	2	3
FBgn0264872	0	0	0	0	0	0
FBgn0002938	7925	9940	5581	6372	8217	9761
FBgn0031904	2113	1833	1532	1860	1885	2446
FBgn0031906	53	51	48	29	40	63
FBgn0264888	0	0	0	0	0	0
FBgn0031907	1798	2286	2023	2047	2112	2411
FBgn0031908	2135	2514	1409	1618	2224	2115
FBgn0031909	542	480	469	546	459	779
FBgn0031910	396	374	388	305	341	456
FBgn0028387	1359	920	951	1258	1156	1747
FBgn0264439	27	15	20	19	20	33
FBgn0262453	0	0	0	0	0	0
FBgn0262458	2	5	2	0	5	2
FBgn0031912	5901	5701	3856	4765	5051	5961
FBgn0031913	5092	6248	4431	5739	4601	4678
FBgn0031914	2343	2722	1659	2160	2630	2995
FBgn0025697	916	1151	879	980	978	1171
FBgn0041247	0	3	0	0	0	1
FBgn0045495	13	14	7	9	12	17
FBgn0031918	77	101	80	56	105	108
FBgn0260486	1862	2147	1391	1881	2074	2691
FBgn0011283	244	286	184	291	359	325
FBgn0264895	1665	1552	1096	1427	1513	2315
FBgn0264891	1	0	0	0	2	0
FBgn0083141	5	5	2	8	10	10
FBgn0266910	0	0	1	3	0	0
FBgn0031925	181	245	144	179	227	281
FBgn0031926	49	57	35	44	54	53
FBgn0266034	0	0	0	0	0	0
FBgn0266035	0	0	0	0	0	0
FBgn0264087	1254	1470	1091	1099	1376	1627
FBgn0040299	558	573	632	416	538	631
FBgn0264997	15	13	19	7	17	33
FBgn0031929	616	834	542	553	784	522
FBgn0031930	155	186	66	76	141	77
FBgn0041182	3414	4082	5712	4590	5000	5418
FBgn0041181	688	849	631	546	731	803
FBgn0266325	0	0	0	0	0	0
FBgn0012018	0	0	0	0	0	0
FBgn0053296	104	131	86	86	66	143
FBgn0031935	260	318	204	213	327	376
FBgn0031936	551	637	506	701	724	912
FBgn0031937	1017	944	870	988	1317	1365
FBgn0267743	10	9	6	1	6	12
FBgn0031939	279	335	191	183	224	301
FBgn0260479	0	1	0	0	0	0
FBgn0014454	16	19	3	9	11	6
FBgn0031940	75	109	14	37	166	49
FBgn0031941	0	0	0	0	0	0
FBgn0031942	415	379	44	126	518	240
FBgn0267282	0	0	0	0	0	0
FBgn0031945	98	91	89	87	81	115
FBgn0020880	7	12	27	16	18	11
FBgn0003961	624	1076	758	1269	1337	1195
FBgn0031947	3192	2241	2194	3058	2744	3996
FBgn0031948	676	691	521	540	690	823
FBgn0025687	512	610	375	650	597	683
FBgn0266072	0	0	0	2	0	3
FBgn0031950	1979	1708	1524	1722	1811	2483
FBgn0031951	1130	981	877	948	1082	1305
FBgn0031952	2009	1863	1484	1854	1953	2584
FBgn0261800	2871	3667	2481	2814	3105	3607
FBgn0266360	4	0	0	1	1	0
FBgn0027515	3592	2558	2153	2666	2768	4100
FBgn0020618	82638	83173	70047	81958	70074	78572
FBgn0004177	14604	12777	11518	13564	13417	19060
FBgn0262546	0	0	0	0	0	0
FBgn0031955	70	98	56	94	101	156
FBgn0040099	623	870	665	1065	1380	1566
FBgn0031957	1	1	1	5	22	5
FBgn0045038	456	573	373	394	429	603
FBgn0266904	0	0	0	0	0	0
FBgn0011861	0	0	0	0	0	0
FBgn0031959	66	51	49	50	61	76
FBgn0031961	170	130	106	162	144	229
FBgn0261790	2771	2106	2055	2628	2396	2893
FBgn0083968	1601	1252	1100	1228	1487	1475
FBgn0053121	0	0	0	1	0	0
FBgn0085450	674	777	527	635	713	960
FBgn0031968	1005	1092	938	849	885	901
FBgn0031969	3826	2943	2819	3266	3075	5015
FBgn0031970	156	230	322	192	227	183
FBgn0266331	21	36	13	38	32	31
FBgn0031971	2228	2371	1979	3911	3515	4068
FBgn0031972	551	506	426	552	521	662
FBgn0031973	393	404	450	331	380	382
FBgn0031974	896	861	746	864	827	997
FBgn0054010	50	55	50	54	57	76
FBgn0031975	750	899	655	762	827	921
FBgn0031976	1	4	8	2	5	7
FBgn0031977	2933	2124	1946	2452	2479	2641
FBgn0044323	3805	3546	3001	3633	3634	5106
FBgn0031979	376	266	297	392	321	415
FBgn0031980	38258	37368	28343	34611	36204	33196
FBgn0065055	20	16	14	12	9	23
FBgn0031981	816	918	585	886	825	1330
FBgn0011230	12414	13260	9316	14499	13211	19239
FBgn0013531	406	298	242	349	365	432
FBgn0010287	358	247	236	273	306	272
FBgn0267488	4111	3124	2531	3666	3567	5909
FBgn0266795	0	0	0	0	0	0
FBgn0261822	9247	10001	8213	8377	9774	13310
FBgn0031985	2235	2348	1926	2080	2166	2881
FBgn0031986	5	2	6	6	14	10
FBgn0031987	1402	1168	974	1141	1132	1381
FBgn0031988	2505	1857	1862	2161	2079	2953
FBgn0031990	4236	3954	2978	4198	4043	5400
FBgn0263561	0	1	0	1	0	0
FBgn0261830	11	3	3	2	3	2
FBgn0261831	2	0	0	3	0	1
FBgn0263256	918	949	684	662	763	871
FBgn0051606	10	7	9	3	12	6
FBgn0261064	1244	911	791	1156	1115	1442
FBgn0031992	1422	1101	1021	1350	1407	1470
FBgn0264953	1381	1641	943	1182	1375	1744
FBgn0083970	572	675	467	461	619	636
FBgn0031995	4562	4329	3052	3690	4186	5147
FBgn0264947	7	6	10	8	8	8
FBgn0031996	1461	1109	1045	1332	1278	1677
FBgn0031997	694	449	447	574	644	849
FBgn0031998	2420	2172	1911	2156	2119	2803
FBgn0264950	32	37	33	37	26	42
FBgn0264951	1	4	2	2	7	10
FBgn0264952	0	3	2	2	8	11
FBgn0031999	160	189	129	133	143	166
FBgn0003607	4764	3618	3431	4105	4009	5354
FBgn0015299	1132	987	859	1288	1199	1383
FBgn0032000	1156	909	787	1103	941	1225
FBgn0032001	1105	1160	1048	1216	1151	1116
FBgn0032002	295	336	501	320	355	330
FBgn0032003	0	0	0	0	0	0
FBgn0032004	27	18	32	24	23	22
FBgn0032005	3463	3003	2728	3067	2903	3911
FBgn0032006	1714	2203	1540	1643	1781	2297
FBgn0028987	2	1	1	3	4	5
FBgn0262943	0	0	0	0	0	0
FBgn0032008	537	626	479	462	547	565
FBgn0032010	1368	1884	915	1252	1591	1851
FBgn0003502	3382	2591	2249	2811	2938	4333
FBgn0262374	0	0	0	0	0	0
